img_name,lbl_name,x_min,y_min,x_max,y_max
411_A0136_3-009.jpg,411_A0136_3-009.png,266,235,323,300
412_A0136_1-009.jpg,412_A0136_1-009.png,270,239,322,296
413_A0136_1-010.jpg,413_A0136_1-010.png,272,242,326,293
414_A0136_1-011.jpg,414_A0136_1-011.png,272,248,314,293
415_A0136_1-012.jpg,415_A0136_1-012.png,278,248,319,301
416_A0136_1-014.jpg,416_A0136_1-014.png,284,256,328,315
417_A0136_1-015.jpg,417_A0136_1-015.png,287,256,328,315
418_A0136_1-016.jpg,418_A0136_1-016.png,278,230,329,318
419_A0136_1-018.jpg,419_A0136_1-018.png,283,218,331,318
420_A0136_2-009.jpg,420_A0136_2-009.png,272,242,326,291
421_A0136_2-010.jpg,421_A0136_2-010.png,270,240,318,285
422_A0136_2-011.jpg,422_A0136_2-011.png,271,241,318,304
423_A0136_2-012.jpg,423_A0136_2-012.png,271,248,315,295
424_A0136_2-016.jpg,424_A0136_2-016.png,281,229,331,316
425_A0137_1-39.jpg,425_A0137_1-39.png,153,174,198,220
426_A0139_3-029.jpg,426_A0139_3-029.png,87,278,194,357
427_A0139_3-028.jpg,427_A0139_3-028.png,89,271,190,375
428_A0139_3-027.jpg,428_A0139_3-027.png,84,274,204,386
429_A0139_3-026.jpg,429_A0139_3-026.png,93,278,205,406
430_A0139_3-021.jpg,430_A0139_3-021.png,96,286,206,418
431_A0139_3-024.jpg,431_A0139_3-024.png,91,269,213,418
432_A0139_3-023.jpg,432_A0139_3-023.png,93,274,211,418
433_A0139_3-022.jpg,433_A0139_3-022.png,88,282,207,421
434_A0139_3-025.jpg,434_A0139_3-025.png,87,269,208,414
435_A0139_1-18.jpg,435_A0139_1-18.png,89,290,201,407
436_A0139_3-020.jpg,436_A0139_3-020.png,98,288,212,420
437_A0139_1-24.jpg,437_A0139_1-24.png,83,275,212,419
438_A0139_1-30.jpg,438_A0139_1-30.png,81,283,176,351
439_A0139_1-027.jpg,439_A0139_1-027.png,81,242,198,386
440_A0139_1-019.jpg,440_A0139_1-019.png,96,288,208,411
441_A0139_1-020.jpg,441_A0139_1-020.png,93,281,207,419
442_A0139_1-021.jpg,442_A0139_1-021.png,91,281,201,419
443_A0139_1-022.jpg,443_A0139_1-022.png,98,273,215,424
444_A0139_1-023.jpg,444_A0139_1-023.png,92,267,212,420
445_A0139_1-025.jpg,445_A0139_1-025.png,88,267,216,414
446_A0139_1-026.jpg,446_A0139_1-026.png,85,266,203,404
447_A0139_1-028.jpg,447_A0139_1-028.png,78,264,190,361
448_A0139_1-029.jpg,448_A0139_1-029.png,77,275,186,358
449_A0139_1-024.jpg,449_A0139_1-024.png,95,265,211,418
450_A0139_2-027.jpg,450_A0139_2-027.png,78,266,190,380
451_A0139_2-026.jpg,451_A0139_2-026.png,85,253,195,399
452_A0139_2-025.jpg,452_A0139_2-025.png,77,261,195,409
453_A0139_2-024.jpg,453_A0139_2-024.png,84,268,205,413
454_A0139_2-028.jpg,454_A0139_2-028.png,85,277,184,360
455_A0139_2-022.jpg,455_A0139_2-022.png,89,267,215,418
456_A0139_2-020.jpg,456_A0139_2-020.png,93,281,210,420
457_A0139_2-019.jpg,457_A0139_2-019.png,93,283,208,414
458_A0139_2-023.jpg,458_A0139_2-023.png,87,262,209,418
459_A0142_1-10.jpg,459_A0142_1-10.png,289,295,369,351
460_A0142_1-09.jpg,460_A0142_1-09.png,303,290,366,352
461_A0143_3-010.jpg,461_A0143_3-010.png,126,261,221,343
462_A0143_3-011.jpg,462_A0143_3-011.png,137,265,219,339
463_A0143_1-10.jpg,463_A0143_1-10.png,126,258,230,347
464_A0143_1-010.jpg,464_A0143_1-010.png,120,259,226,344
465_A0143_2-010.jpg,465_A0143_2-010.png,126,261,216,334
466_A0143_2-011.jpg,466_A0143_2-011.png,130,265,219,336
467_A0147_1-09.jpg,467_A0147_1-09.png,149,288,216,371
468_A0149_1-42.jpg,468_A0149_1-42.png,101,266,194,400
469_A0149_1-41.jpg,469_A0149_1-41.png,108,258,192,404
470_A0149_1-39.jpg,470_A0149_1-39.png,114,278,194,392
471_A0149_1-38.jpg,471_A0149_1-38.png,112,289,197,391
472_A0149_1-37.jpg,472_A0149_1-37.png,115,291,204,389
473_A0152_3-011.jpg,473_A0152_3-011.png,285,203,355,278
474_A0152_3-012.jpg,474_A0152_3-012.png,289,197,349,271
475_A0152_1-011.jpg,475_A0152_1-011.png,287,197,351,276
476_A0152_1-012.jpg,476_A0152_1-012.png,287,197,351,273
477_A0152_2-011.jpg,477_A0152_2-011.png,289,200,351,284
478_A0152_2-012.jpg,478_A0152_2-012.png,285,196,347,277
479_A0153_1-35.jpg,479_A0153_1-35.png,173,332,205,364
480_A0156_3-034.jpg,480_A0156_3-034.png,387,235,433,295
481_A0156_3-033.jpg,481_A0156_3-033.png,380,233,433,293
482_A0156_2-035.jpg,482_A0156_2-035.png,380,228,428,284
483_A0156_1-033.jpg,483_A0156_1-033.png,382,229,430,291
484_A0157_2-016.jpg,484_A0157_2-016.png,313,296,361,337
485_A0157_2-017.jpg,485_A0157_2-017.png,306,296,361,336
486_A0157_2-018.jpg,486_A0157_2-018.png,303,293,360,335
487_A0157_3-015.jpg,487_A0157_3-015.png,301,287,363,332
488_A0157_1-015.jpg,488_A0157_1-015.png,303,291,359,336
489_A0157_1-016.jpg,489_A0157_1-016.png,304,290,362,332
490_A0157_1-017.jpg,490_A0157_1-017.png,301,287,359,332
491_A0157_1-018.jpg,491_A0157_1-018.png,302,288,362,331
492_A0161_1-16.jpg,492_A0161_1-16.png,174,258,256,371
493_A0161_1-15.jpg,493_A0161_1-15.png,165,255,253,361
494_A0161_1-14.jpg,494_A0161_1-14.png,169,266,257,364
495_A0161_1-13.jpg,495_A0161_1-13.png,167,267,257,367
496_A0161_1-12.jpg,496_A0161_1-12.png,163,265,257,376
497_A0161_1-11.jpg,497_A0161_1-11.png,162,278,245,372
498_A0161_1-10.jpg,498_A0161_1-10.png,165,275,243,362
499_A0161_1-08.jpg,499_A0161_1-08.png,155,270,253,365
500_A0161_1-07.jpg,500_A0161_1-07.png,161,278,240,360
501_A0162_2-015.jpg,501_A0162_2-015.png,112,279,196,361
502_A0162_1-016.jpg,502_A0162_1-016.png,109,273,192,350
503_A0162_1-017.jpg,503_A0162_1-017.png,109,269,191,350
504_A0162_2-016.jpg,504_A0162_2-016.png,107,275,191,354
505_A0162_1-015.jpg,505_A0162_1-015.png,109,281,195,352
506_A0162_1-019.jpg,506_A0162_1-019.png,108,268,188,351
507_A0162_2-017.jpg,507_A0162_2-017.png,108,272,188,352
508_A0162_3-015.jpg,508_A0162_3-015.png,108,271,198,355
509_A0162_3-016.jpg,509_A0162_3-016.png,113,270,198,353
510_A0162_3-017.jpg,510_A0162_3-017.png,114,269,193,348
511_A0162_3-018.jpg,511_A0162_3-018.png,111,262,198,348
512_A0162_3-019.jpg,512_A0162_3-019.png,112,268,186,350
513_A0162_2-018.jpg,513_A0162_2-018.png,110,272,194,352
514_A0162_1-014.jpg,514_A0162_1-014.png,115,283,200,353
515_A0162_2-013.jpg,515_A0162_2-013.png,111,289,197,360
516_A0162_3-013.jpg,516_A0162_3-013.png,115,289,193,354
517_A0171_1-154.jpg,517_A0171_1-154.png,282,339,334,381
518_A0171_1-157.jpg,518_A0171_1-157.png,287,339,336,380
519_A0171_1-158.jpg,519_A0171_1-158.png,286,343,339,383
520_A0171_1-159.jpg,520_A0171_1-159.png,290,346,336,382
521_A0171_1-160.jpg,521_A0171_1-160.png,289,341,334,383
522_A0171_1-161.jpg,522_A0171_1-161.png,290,344,333,382
523_A0171_1-162.jpg,523_A0171_1-162.png,291,346,333,382
524_A0171_1-163.jpg,524_A0171_1-163.png,287,345,337,381
525_A0171_1-164.jpg,525_A0171_1-164.png,290,342,332,381
526_A0171_1-165.jpg,526_A0171_1-165.png,294,345,335,380
527_A0172_1-54.jpg,527_A0172_1-54.png,177,257,241,316
528_A0172_1-53.jpg,528_A0172_1-53.png,174,249,245,320
529_A0172_1-52.jpg,529_A0172_1-52.png,173,249,248,322
530_A0172_1-51.jpg,530_A0172_1-51.png,169,250,247,321
531_A0172_1-50.jpg,531_A0172_1-50.png,172,244,249,325
532_A0172_1-49.jpg,532_A0172_1-49.png,173,246,251,321
533_A0172_1-48.jpg,533_A0172_1-48.png,173,251,248,325
534_A0172_1-47.jpg,534_A0172_1-47.png,177,254,244,318
535_A0172_1-46.jpg,535_A0172_1-46.png,177,253,244,315
536_A0173_1-017.jpg,536_A0173_1-017.png,146,243,202,304
537_A0173_1-019.jpg,537_A0173_1-019.png,143,241,208,299
538_A0173_1-020.jpg,538_A0173_1-020.png,148,238,208,303
539_A0175_1-046.jpg,539_A0175_1-046.png,214,290,248,325
540_A0175_1-045.jpg,540_A0175_1-045.png,214,288,246,322
541_A0175_1-044.jpg,541_A0175_1-044.png,215,286,248,321
542_A0175_1-042.jpg,542_A0175_1-042.png,214,288,248,320
543_A0175_1-041.jpg,543_A0175_1-041.png,215,286,248,321
544_A0176_1-076.jpg,544_A0176_1-076.png,172,224,212,261
545_A0176_1-075.jpg,545_A0176_1-075.png,169,225,210,262
546_A0176_1-076.jpg,546_A0176_1-076.png,170,222,209,261
547_A0176_1-079.jpg,547_A0176_1-079.png,170,225,210,259
548_A0176_1-073.jpg,548_A0176_1-073.png,169,221,209,261
549_A0176_1-084.jpg,549_A0176_1-084.png,169,228,205,254
550_A0176_1-072.jpg,550_A0176_1-072.png,170,221,209,264
551_A0176_1-071.jpg,551_A0176_1-071.png,170,223,208,265
552_A0179_1-147.jpg,552_A0179_1-147.png,280,308,330,363
553_A0179_1-165.jpg,553_A0179_1-165.png,293,311,335,364
554_A0179_1-166.jpg,554_A0179_1-166.png,289,310,334,363
555_A0181_1-155.jpg,555_A0181_1-155.png,178,268,220,318
556_A0181_1-147.jpg,556_A0181_1-147.png,173,271,224,317
557_A0181_1-148.jpg,557_A0181_1-148.png,174,271,226,319
558_A0181_1-149.jpg,558_A0181_1-149.png,178,271,223,314
559_A0181_1-150.jpg,559_A0181_1-150.png,173,272,219,317
560_A0181_1-151.jpg,560_A0181_1-151.png,176,272,219,314
561_A0181_1-152.jpg,561_A0181_1-152.png,176,272,221,318
562_A0181_1-153.jpg,562_A0181_1-153.png,177,271,222,314
563_A0181_1-154.jpg,563_A0181_1-154.png,177,272,219,315
564_A0181_1-146.jpg,564_A0181_1-146.png,173,271,221,314
565_A0181_1-142.jpg,565_A0181_1-142.png,176,268,225,312
566_A0181_1-143.jpg,566_A0181_1-143.png,175,269,219,311
567_A0181_1-145.jpg,567_A0181_1-145.png,180,271,221,312
568_A0181_1-146.jpg,568_A0181_1-146.png,177,269,224,315
569_A0181_1-148.jpg,569_A0181_1-148.png,178,268,223,319
570_A0181_1-149.jpg,570_A0181_1-149.png,179,270,223,314
571_A0181_1-150.jpg,571_A0181_1-150.png,176,272,219,314
572_A0181_1-143.jpg,572_A0181_1-143.png,172,273,223,317
573_A0181_1-144.jpg,573_A0181_1-144.png,174,272,223,314
574_A0181_1-139.jpg,574_A0181_1-139.png,180,269,225,314
575_A0181_1-140.jpg,575_A0181_1-140.png,178,268,226,313
576_A0181_1-141.jpg,576_A0181_1-141.png,178,268,223,315
577_A0181_1-142.jpg,577_A0181_1-142.png,176,265,224,313
578_A0183_1-278.jpg,578_A0183_1-278.png,387,270,425,305
579_A0183_1-279.jpg,579_A0183_1-279.png,388,269,423,304
580_A0183_1-280.jpg,580_A0183_1-280.png,387,268,423,306
581_A0183_1-282.jpg,581_A0183_1-282.png,387,265,423,307
582_A0183_1-284.jpg,582_A0183_1-284.png,384,266,428,311
583_A0184_1-273.jpg,583_A0184_1-273.png,140,153,206,235
584_A0184_1-285.jpg,584_A0184_1-285.png,142,157,186,200
585_A0184_1-263.jpg,585_A0184_1-263.png,141,153,198,207
586_A0184_1-265.jpg,586_A0184_1-265.png,143,149,197,207
587_A0184_1-268.jpg,587_A0184_1-268.png,142,153,201,209
588_A0184_1-269.jpg,588_A0184_1-269.png,142,147,199,209
589_A0184_1-270.jpg,589_A0184_1-270.png,138,151,199,211
590_A0184_1-271.jpg,590_A0184_1-271.png,142,153,198,208
591_A0184_1-272.jpg,591_A0184_1-272.png,141,143,201,211
592_A0184_1-273.jpg,592_A0184_1-273.png,140,145,201,221
593_A0184_1-274.jpg,593_A0184_1-274.png,140,145,200,228
594_A0184_1-278.jpg,594_A0184_1-278.png,134,148,202,220
595_A0184_1-281.jpg,595_A0184_1-281.png,140,146,203,213
596_A0184_1-282.jpg,596_A0184_1-282.png,135,152,198,207
597_A0184_1-283.jpg,597_A0184_1-283.png,140,150,198,207
598_A0184_1-284.jpg,598_A0184_1-284.png,139,153,201,209
599_A0184_1-262.jpg,599_A0184_1-262.png,144,156,194,207
600_A0184_1-261.jpg,600_A0184_1-261.png,148,157,197,205
601_A0184_1-259.jpg,601_A0184_1-259.png,147,157,193,204
602_A0184_1-256.jpg,602_A0184_1-256.png,148,164,190,203
603_A0184_1-257.jpg,603_A0184_1-257.png,144,158,191,201
604_A0185_1-081.jpg,604_A0185_1-081.png,303,203,336,242
605_A0185_1-082.jpg,605_A0185_1-082.png,305,206,337,245
606_A0185_1-083.jpg,606_A0185_1-083.png,305,212,335,243
607_A0185_1-084.jpg,607_A0185_1-084.png,304,213,336,243
608_A0185_1-085.jpg,608_A0185_1-085.png,305,212,337,248
609_A0186_1-179.jpg,609_A0186_1-179.png,358,268,422,342
610_A0186_1-182.jpg,610_A0186_1-182.png,363,272,421,337
611_A0186_1-181.jpg,611_A0186_1-181.png,367,272,419,341
612_A0186_1-180.jpg,612_A0186_1-180.png,367,276,418,343
613_A0186_1-178.jpg,613_A0186_1-178.png,362,273,420,339
614_A0186_1-177.jpg,614_A0186_1-177.png,366,275,421,338
615_A0186_1-175.jpg,615_A0186_1-175.png,365,275,419,342
616_A0186_1-176.jpg,616_A0186_1-176.png,362,271,419,339
617_A0186_1-163.jpg,617_A0186_1-163.png,369,282,415,343
618_A0186_1-164.jpg,618_A0186_1-164.png,364,281,419,340
619_A0186_1-170.jpg,619_A0186_1-170.png,365,276,413,341
620_A0186_1-171.jpg,620_A0186_1-171.png,367,275,417,344
621_A0186_1-173.jpg,621_A0186_1-173.png,365,272,415,343
622_A0186_1-174.jpg,622_A0186_1-174.png,365,275,415,344
623_A0186_1-162.jpg,623_A0186_1-162.png,369,282,412,342
624_A0188_1-076.jpg,624_A0188_1-076.png,152,211,224,307
625_A0188_1-075.jpg,625_A0188_1-075.png,153,210,225,307
626_A0188_1-074.jpg,626_A0188_1-074.png,149,211,230,304
627_A0188_1-073.jpg,627_A0188_1-073.png,154,213,232,305
628_A0188_1-072.jpg,628_A0188_1-072.png,151,204,229,303
629_A0188_1-071.jpg,629_A0188_1-071.png,147,201,231,307
630_A0188_1-070.jpg,630_A0188_1-070.png,149,207,228,303
631_A0188_1-069.jpg,631_A0188_1-069.png,152,209,226,300
632_A0188_1-068.jpg,632_A0188_1-068.png,153,207,236,305
633_A0188_1-067.jpg,633_A0188_1-067.png,159,212,230,307
634_A0188_1-066.jpg,634_A0188_1-066.png,157,206,227,306
635_A0188_1-065.jpg,635_A0188_1-065.png,159,208,226,304
636_A0188_1-064.jpg,636_A0188_1-064.png,157,206,229,309
637_A0188_1-080.jpg,637_A0188_1-080.png,156,213,225,307
638_A0188_1-081.jpg,638_A0188_1-081.png,161,213,223,306
639_A0188_1-083.jpg,639_A0188_1-083.png,164,213,223,303
640_A0188_1-089.jpg,640_A0188_1-089.png,166,216,222,296
641_A0188_1-086.jpg,641_A0188_1-086.png,165,214,223,294
642_A0188_1-085.jpg,642_A0188_1-085.png,161,215,225,297
643_A0188_1-084.jpg,643_A0188_1-084.png,163,216,225,304
644_A0188_1-082.jpg,644_A0188_1-082.png,160,214,222,306
645_A0188_1-061.jpg,645_A0188_1-061.png,153,203,230,303
646_A0188_1-060.jpg,646_A0188_1-060.png,156,206,226,303
647_A0188_1-055.jpg,647_A0188_1-055.png,160,223,237,303
648_A0189_1-056.jpg,648_A0189_1-056.png,121,242,241,346
649_A0189_1-077.jpg,649_A0189_1-077.png,138,235,230,350
650_A0189_1-075.jpg,650_A0189_1-075.png,154,244,229,352
651_A0189_1-076.jpg,651_A0189_1-076.png,145,250,234,351
652_A0189_1-078.jpg,652_A0189_1-078.png,138,240,238,353
653_A0189_1-079.jpg,653_A0189_1-079.png,151,243,229,349
654_A0189_1-080.jpg,654_A0189_1-080.png,144,253,229,341
655_A0189_1-043.jpg,655_A0189_1-043.png,165,254,233,300
656_A0189_1-044.jpg,656_A0189_1-044.png,166,256,230,296
657_A0189_1-074.jpg,657_A0189_1-074.png,141,244,229,348
658_A0189_1-073.jpg,658_A0189_1-073.png,150,232,233,352
659_A0189_1-071.jpg,659_A0189_1-071.png,149,243,233,356
660_A0189_1-072.jpg,660_A0189_1-072.png,151,243,237,355
661_A0189_1-049.jpg,661_A0189_1-049.png,153,255,244,337
662_A0189_1-051.jpg,662_A0189_1-051.png,144,252,244,339
663_A0189_1-052.jpg,663_A0189_1-052.png,152,249,243,341
664_A0189_1-053.jpg,664_A0189_1-053.png,149,249,252,345
665_A0189_1-055.jpg,665_A0189_1-055.png,150,253,238,353
666_A0189_1-056.jpg,666_A0189_1-056.png,149,250,244,353
667_A0189_1-057.jpg,667_A0189_1-057.png,140,243,237,357
668_A0189_1-058.jpg,668_A0189_1-058.png,146,239,238,351
669_A0189_1-059.jpg,669_A0189_1-059.png,147,246,250,357
670_A0189_1-050.jpg,670_A0189_1-050.png,153,257,243,341
671_A0189_1-061.jpg,671_A0189_1-061.png,148,246,244,366
672_A0189_1-060.jpg,672_A0189_1-060.png,145,247,248,357
673_A0189_1-069.jpg,673_A0189_1-069.png,139,235,240,357
674_A0189_1-068.jpg,674_A0189_1-068.png,148,243,237,358
675_A0189_1-070.jpg,675_A0189_1-070.png,142,242,234,356
676_A0189_1-065.jpg,676_A0189_1-065.png,140,234,240,357
677_A0189_1-064.jpg,677_A0189_1-064.png,141,236,241,356
678_A0189_1-062.jpg,678_A0189_1-062.png,151,242,240,352
679_A0193_1-148.jpg,679_A0193_1-148.png,378,243,432,286
680_A0193_1-145.jpg,680_A0193_1-145.png,377,246,432,285
681_A0193_1-146.jpg,681_A0193_1-146.png,379,246,434,286
682_A0193_1-147.jpg,682_A0193_1-147.png,375,246,433,286
683_A0193_1-149.jpg,683_A0193_1-149.png,383,242,433,292
684_A0193_1-150.jpg,684_A0193_1-150.png,393,239,431,292
685_A0193_1-151.jpg,685_A0193_1-151.png,392,240,432,292
686_A0193_1-152.jpg,686_A0193_1-152.png,393,236,433,290
687_A0193_1-153.jpg,687_A0193_1-153.png,389,236,436,298
688_A0193_1-154.jpg,688_A0193_1-154.png,394,239,435,292
689_A0193_1-155.jpg,689_A0193_1-155.png,396,236,433,293
690_A0193_1-158.jpg,690_A0193_1-158.png,396,236,432,290
691_A0193_1-163.jpg,691_A0193_1-163.png,400,238,430,275
692_A0193_1-052.jpg,692_A0193_1-052.png,345,299,384,322
693_A0193_1-056.jpg,693_A0193_1-056.png,355,295,394,325
694_A0193_1-057.jpg,694_A0193_1-057.png,356,294,397,329
695_A0193_1-220.jpg,695_A0193_1-220.png,370,233,427,277
696_A0193_1-225.jpg,696_A0193_1-225.png,390,227,429,278
697_A0193_1-227.jpg,697_A0193_1-227.png,387,229,431,282
698_A0194_1-208.jpg,698_A0194_1-208.png,362,264,397,299
699_A0194_1-206.jpg,699_A0194_1-206.png,363,265,395,302
700_A0194_1-205.jpg,700_A0194_1-205.png,364,267,395,301
701_A0197_1-083.jpg,701_A0197_1-083.png,167,214,201,251
702_A0197_1-087.jpg,702_A0197_1-087.png,165,212,202,250
703_A0197_1-093.jpg,703_A0197_1-093.png,163,211,205,246
704_A0197_1-078.jpg,704_A0197_1-078.png,166,213,198,260
705_A0197_1-079.jpg,705_A0197_1-079.png,164,214,201,263
706_A0197_1-080.jpg,706_A0197_1-080.png,162,211,198,258
707_A0197_1-081.jpg,707_A0197_1-081.png,167,212,200,258
708_A0197_1-082.jpg,708_A0197_1-082.png,167,206,198,255
709_A0197_1-083.jpg,709_A0197_1-083.png,162,207,198,250
710_A0197_1-084.jpg,710_A0197_1-084.png,165,208,200,255
711_A0197_1-085.jpg,711_A0197_1-085.png,164,210,201,251
712_A0197_1-086.jpg,712_A0197_1-086.png,164,209,202,250
713_A0197_1-091.jpg,713_A0197_1-091.png,168,211,208,248
714_A0197_1-093.jpg,714_A0197_1-093.png,163,213,204,246
715_A0197_1-087.jpg,715_A0197_1-087.png,165,207,201,250
716_A0197_1-076.jpg,716_A0197_1-076.png,160,213,201,262
717_A0197_1-075.jpg,717_A0197_1-075.png,162,214,198,259
718_A0197_1-071.jpg,718_A0197_1-071.png,162,212,194,254
719_A0198_1-146.jpg,719_A0198_1-146.png,290,325,319,352
720_A0198_1-136.jpg,720_A0198_1-136.png,293,325,318,351
721_A0198_1-147.jpg,721_A0198_1-147.png,293,325,318,352
722_A0198_1-146.jpg,722_A0198_1-146.png,290,321,321,352
723_A0198_1-145.jpg,723_A0198_1-145.png,289,324,323,355
724_A0198_1-137.jpg,724_A0198_1-137.png,290,322,319,353
725_A0198_1-148.jpg,725_A0198_1-148.png,291,327,316,349
726_A0198_1-136.jpg,726_A0198_1-136.png,294,325,318,350
727_A0198_1-134.jpg,727_A0198_1-134.png,294,321,315,353
728_A0198_1-133.jpg,728_A0198_1-133.png,295,324,317,352
729_A0200_1-196.jpg,729_A0200_1-196.png,139,313,182,356
730_A0200_1-197.jpg,730_A0200_1-197.png,137,314,182,355
731_A0200_1-198.jpg,731_A0200_1-198.png,140,314,178,357
732_A0200_1-200.jpg,732_A0200_1-200.png,140,313,179,357
733_A0200_1-202.jpg,733_A0200_1-202.png,135,314,179,356
734_A0200_1-203.jpg,734_A0200_1-203.png,134,311,176,357
735_A0200_1-204.jpg,735_A0200_1-204.png,132,316,177,354
736_A0200_1-205.jpg,736_A0200_1-205.png,135,314,175,357
737_A0200_1-212.jpg,737_A0200_1-212.png,134,322,177,358
738_A0200_1-195.jpg,738_A0200_1-195.png,140,314,183,356
739_A0200_1-194.jpg,739_A0200_1-194.png,140,316,180,359
740_A0200_1-192.jpg,740_A0200_1-192.png,142,316,182,357
741_A0200_1-183.jpg,741_A0200_1-183.png,150,317,180,360
742_A0200_1-184.jpg,742_A0200_1-184.png,148,314,184,354
743_A0200_1-185.jpg,743_A0200_1-185.png,149,315,181,355
744_A0200_1-186.jpg,744_A0200_1-186.png,143,314,182,353
745_A0200_1-188.jpg,745_A0200_1-188.png,141,314,182,356
746_A0200_1-189.jpg,746_A0200_1-189.png,142,314,180,356
747_A0200_1-190.jpg,747_A0200_1-190.png,144,314,182,357
748_A0200_1-191.jpg,748_A0200_1-191.png,145,318,187,356
749_A0200_1-193.jpg,749_A0200_1-193.png,139,317,181,357
750_A0200_1-199.jpg,750_A0200_1-199.png,135,317,180,356
751_A0202_1-054.jpg,751_A0202_1-054.png,127,229,234,345
752_A0202_1-049.jpg,752_A0202_1-049.png,132,224,241,347
753_A0202_1-051.jpg,753_A0202_1-051.png,131,223,230,343
754_A0202_1-050.jpg,754_A0202_1-050.png,131,222,239,343
755_A0202_1-046.jpg,755_A0202_1-046.png,130,218,236,339
756_A0202_1-045.jpg,756_A0202_1-045.png,132,225,234,342
757_A0202_1-044.jpg,757_A0202_1-044.png,137,231,237,336
758_A0202_1-043.jpg,758_A0202_1-043.png,136,227,239,338
759_A0202_1-042.jpg,759_A0202_1-042.png,141,227,232,337
760_A0202_1-041.jpg,760_A0202_1-041.png,144,235,232,330
761_A0202_1-039.jpg,761_A0202_1-039.png,138,227,232,336
762_A0202_1-056.jpg,762_A0202_1-056.png,119,200,237,343
763_A0202_1-057.jpg,763_A0202_1-057.png,119,207,234,337
764_A0202_1-074.jpg,764_A0202_1-074.png,116,257,237,356
765_A0202_1-059.jpg,765_A0202_1-059.png,114,217,241,351
766_A0202_1-077.jpg,766_A0202_1-077.png,114,261,234,353
767_A0202_1-075.jpg,767_A0202_1-075.png,115,261,237,360
768_A0202_1-073.jpg,768_A0202_1-073.png,111,258,234,357
769_A0202_1-070.jpg,769_A0202_1-070.png,114,255,234,349
770_A0202_1-058.jpg,770_A0202_1-058.png,123,202,235,345
771_A0202_1-069.jpg,771_A0202_1-069.png,109,253,234,358
772_A0202_1-067.jpg,772_A0202_1-067.png,116,250,239,350
773_A0202_1-065.jpg,773_A0202_1-065.png,113,244,232,350
774_A0202_1-064.jpg,774_A0202_1-064.png,122,247,237,347
775_A0202_1-063.jpg,775_A0202_1-063.png,119,246,238,344
776_A0202_1-062.jpg,776_A0202_1-062.png,114,242,231,351
777_A0202_1-061.jpg,777_A0202_1-061.png,124,238,235,341
778_A0202_1-060.jpg,778_A0202_1-060.png,118,238,237,343
779_A0202_1-068.jpg,779_A0202_1-068.png,112,249,229,351
780_A0202_1-078.jpg,780_A0202_1-078.png,109,261,230,362
781_A0202_1-079.jpg,781_A0202_1-079.png,114,261,235,355
782_A0202_1-081.jpg,782_A0202_1-081.png,111,263,239,357
783_A0202_1-088.jpg,783_A0202_1-088.png,115,266,232,360
784_A0202_1-084.jpg,784_A0202_1-084.png,109,265,235,360
785_A0202_1-104.jpg,785_A0202_1-104.png,108,286,232,369
786_A0202_1-115.jpg,786_A0202_1-115.png,116,285,219,370
787_A0202_1-114.jpg,787_A0202_1-114.png,120,292,221,365
788_A0202_1-111.jpg,788_A0202_1-111.png,110,293,231,368
789_A0202_1-108.jpg,789_A0202_1-108.png,109,285,232,371
790_A0202_1-107.jpg,790_A0202_1-107.png,106,287,230,370
791_A0202_1-106.jpg,791_A0202_1-106.png,111,288,234,375
792_A0202_1-080.jpg,792_A0202_1-080.png,110,257,229,355
793_A0206_1-047.jpg,793_A0206_1-047.png,346,295,363,313
794_A0222_1-105.jpg,794_A0222_1-105.png,158,230,215,276
795_A0222_1-098.jpg,795_A0222_1-098.png,158,202,215,300
796_A0222_1-097.jpg,796_A0222_1-097.png,158,197,226,296
797_A0222_1-096.jpg,797_A0222_1-096.png,158,200,233,302
798_A0222_1-095.jpg,798_A0222_1-095.png,155,200,225,296
799_A0222_1-063.jpg,799_A0222_1-063.png,162,223,256,305
800_A0222_1-092.jpg,800_A0222_1-092.png,160,203,232,305
801_A0222_1-066.jpg,801_A0222_1-066.png,167,224,251,305
802_A0222_1-065.jpg,802_A0222_1-065.png,168,221,251,307
803_A0222_1-064.jpg,803_A0222_1-064.png,165,218,256,307
804_A0222_1-062.jpg,804_A0222_1-062.png,163,225,258,305
805_A0222_1-060.jpg,805_A0222_1-060.png,169,220,263,305
806_A0222_1-059.jpg,806_A0222_1-059.png,167,226,256,308
807_A0222_1-058.jpg,807_A0222_1-058.png,162,221,257,309
808_A0222_1-057.jpg,808_A0222_1-057.png,165,221,259,309
809_A0222_1-056.jpg,809_A0222_1-056.png,165,229,254,309
810_A0222_1-055.jpg,810_A0222_1-055.png,162,228,253,315
811_A0222_1-054.jpg,811_A0222_1-054.png,165,227,256,313
812_A0222_1-053.jpg,812_A0222_1-053.png,161,228,255,313
813_A0222_1-052.jpg,813_A0222_1-052.png,165,231,256,312
814_A0222_1-047.jpg,814_A0222_1-047.png,170,252,256,317
815_A0222_1-067.jpg,815_A0222_1-067.png,165,221,251,304
816_A0222_1-093.jpg,816_A0222_1-093.png,156,202,225,297
817_A0222_1-068.jpg,817_A0222_1-068.png,169,217,251,304
818_A0222_1-091.jpg,818_A0222_1-091.png,156,200,230,306
819_A0222_1-090.jpg,819_A0222_1-090.png,157,199,226,297
820_A0222_1-089.jpg,820_A0222_1-089.png,154,201,225,296
821_A0222_1-088.jpg,821_A0222_1-088.png,148,203,232,295
